geneId	geneSymbol	score	humanScore	mouseScore	fishScore	ppiScore	Candidate Matches		
5122	PCSK1	0.855397621	0	0.855397621	0	0.504621414	FALSE		
3060	HCRT	0.85379861	0	0.85379861	0	0.505799467	FALSE		
1187	CLCNKA	0.853179975	0	0.853179975	0	0.542729106	FALSE		
1188	CLCNKB	0.853179975	0.816284141	0.853179975	0	0.546118785	FALSE		
4883	NPR3	0.853179975	0	0.853179975	0	0.505209565	FALSE		
5731	PTGER1	0.851771995	0	0.851771995	0	0.502025099	FALSE		
6557	SLC12A1	0.850563453	0.788605401	0.850563453	0	0.541277207	FALSE		
5476	CTSA	0.848146369	0	0.848146369	0	0.504068727	FALSE		
284086	NEK8	0.848146369	0	0.848146369	0	0.505107446	FALSE		
7078	TIMP3	0.84781391	0	0.84781391	0	0.501129517	FALSE		
9283	GPR37L1	0.846696119	0	0.846696119	0	0	FALSE		
64423	INF2	0.843354437	0	0.843354437	0	0.503700469	FALSE		
143872	ARHGAP42	0.842575573	0	0.842575573	0	0	FALSE		
6525	SMTN	0.84225232	0	0.84225232	0	0.502694491	FALSE		
784	CACNB3	0.841025057	0	0.841025057	0	0.506083435	FALSE		
154	ADRB2	0.838732221	0	0.838732221	0	0	FALSE		
571	BACH1	0.832210354	0	0.832210354	0	0.500363418	FALSE		
100379661	GRIK1-AS2	0.832210354	0	0.832210354	0	0	FALSE		
3479	IGF1	0.830863574	0	0.830863574	0	0.551292535	FALSE		
5244	ABCB4	0.826392613	0	0.826392613	0	0.5006982	FALSE		
124872	B4GALNT2	0.826392613	0	0.826392613	0	0.501605924	FALSE		
79827	CLMP	0.826392613	0	0.826392613	0	0.505372103	FALSE		
64421	DCLRE1C	0.826392613	0	0.826392613	0	0.500187404	FALSE		
1814	DRD3	0.826392613	0	0.826392613	0	0.503898513	FALSE		
2053	EPHX2	0.826392613	0	0.826392613	0	0	FALSE		
2690	GHR	0.826392613	0	0.826392613	0	0.502307581	FALSE		
120892	LRRK2	0.826392613	0.636856314	0.826392613	0	0.505528039	FALSE		
83988	NCALD	0.826392613	0	0.826392613	0	0.504926103	FALSE		
171389	NLRP6	0.826392613	0	0.826392613	0	0	FALSE		
5251	PHEX	0.826392613	0	0.826392613	0	0.500864578	FALSE		
5443	POMC	0.826392613	0	0.826392613	0	0.540432863	FALSE		
5743	PTGS2	0.826392613	0	0.826392613	0	0.512334738	FALSE		
23410	SIRT3	0.826392613	0	0.826392613	0	0.503529917	FALSE		
29988	SLC2A8	0.826392613	0	0.826392613	0	0.500001269	FALSE		
57835	SLC4A5	0.826392613	0	0.826392613	0	0.502852939	FALSE		
219854	TMEM218	0.826392613	0	0.826392613	0	0	FALSE		
27035	NOX1	0.825446783	0	0.825446783	0	0.511858092	FALSE		
8870	IER3	0.82327664	0	0.82327664	0	0.50001014	FALSE		
26073	POLDIP2	0.821511368	0	0.821511368	0	0	FALSE		
51266	CLEC1B	0.81964893	0	0.81964893	0	0.500484963	FALSE		
23365	ARHGEF12	0.819389063	0	0.819389063	0	0.504619302	FALSE		
213	ALB	0.816284141	0.816284141	0	0	0	FALSE		
546	ATRX	0.816284141	0.816284141	0	0	0	FALSE		
846	CASR	0.816284141	0.816284141	0	0	0.502948125	FALSE		
1583	CYP11A1	0.816284141	0.816284141	0.399381277	0	0.511244565	FALSE		
1616	DAXX	0.816284141	0.816284141	0	0	0	FALSE		
1639	DCTN1	0.816284141	0.816284141	0	0	0.583967522	FALSE		
1644	DDC	0.816284141	0.816284141	0.760557358	0	0.525677331	FALSE		
2512	FTL	0.816284141	0.816284141	0	0	0	FALSE		
2736	GLI2	0.816284141	0.816284141	0	0	0.511765945	FALSE		
2767	GNA11	0.816284141	0.816284141	0	0	0.509621015	FALSE		
8820	HESX1	0.816284141	0.816284141	0	0	0.513216055	FALSE		
3284	HSD3B2	0.816284141	0.816284141	0	0	0.512370563	FALSE		
8942	KYNU	0.816284141	0.816284141	0	0	0.510203687	FALSE		
89884	LHX4	0.816284141	0.816284141	0	0	0.513474411	FALSE		
4001	LMNB1	0.816284141	0.816284141	0	0	0.516490255	FALSE		
4221	MEN1	0.816284141	0.816284141	0.494209116	0	0.503220252	FALSE		
4791	NFKB2	0.816284141	0.816284141	0	0	0.502305565	FALSE		
5015	OTX2	0.816284141	0.816284141	0	0	0.512389253	FALSE		
5449	POU1F1	0.816284141	0.816284141	0	0	0.526949709	FALSE		
51422	PRKAG2	0.816284141	0.816284141	0.485853291	0	0.502663035	FALSE		
5626	PROP1	0.816284141	0.816284141	0	0	0.515310403	FALSE		
6261	RYR1	0.816284141	0.816284141	0	0	0.509851896	FALSE		
6288	SAA1	0.816284141	0.816284141	0	0	0	FALSE		
6337	SCNN1A	0.816284141	0.816284141	0	0	0.58782617	FALSE		
710	SERPING1	0.816284141	0.816284141	0.578758455	0	0.503538594	FALSE		
788	SLC25A20	0.816284141	0.816284141	0	0	0.500656561	FALSE		
6658	SOX3	0.816284141	0.816284141	0	0	0.521134831	FALSE		
9095	TBX19	0.816284141	0.816284141	0	0	0.519927135	FALSE		
1158	CKM	0.813412398	0	0.813412398	0	0.500998743	FALSE		
147	ADRA1B	0.812914654	0	0.812914654	0	0.502149615	FALSE		
133	ADM	0.8116369	0	0.8116369	0	0.528811933	FALSE		
961	CD47	0.807194966	0	0.807194966	0	0.50386851	FALSE		
28514	DLL1	0.807194966	0	0.807194966	0	0.50617058	FALSE		
9934	P2RY14	0.807194966	0	0.807194966	0	0.524188209	FALSE		
552	AVPR1A	0.806737817	0	0.806737817	0	0.502046536	FALSE		
6558	SLC12A2	0.804354974	0	0.804354974	0	0.523028217	FALSE		
57085	AGTRAP	0.803090395	0	0.803090395	0	0.501253863	FALSE		
136	ADORA2B	0.798769928	0	0.798769928	0	0.503879431	FALSE		
2581	GALC	0.798769928	0	0.798769928	0	0.510620691	FALSE		
2100	ESR2	0.796374601	0	0.796374601	0	0.508876164	FALSE		
26086	GPSM1	0.796367938	0	0.796367938	0	0.500380009	FALSE		
5465	PPARA	0.79612825	0	0.79612825	0	0.524525724	FALSE		
55328	RNLS	0.795587966	0	0.795587966	0	0	FALSE		
960	CD44	0.795199537	0	0.795199537	0	0	FALSE		
2149	F2R	0.793728359	0	0.793728359	0	0.502111525	FALSE		
7538	ZFP36	0.792698536	0	0.792698536	0	0.501859221	FALSE		
135	ADORA2A	0.791021624	0	0.791021624	0	0.503883079	FALSE		
435	ASL	0.785745977	0	0.785745977	0	0.500065479	FALSE		
1588	CYP19A1	0.785288765	0	0.785288765	0	0.513426795	FALSE		
4842	NOS1	0.784728198	0	0.784728198	0	0.505595218	FALSE		
3620	IDO1	0.78396873	0	0.78396873	0	0.513531529	FALSE		
23456	ABCB10	0.783025195	0	0.783025195	0	0.501029373	FALSE		
9497	SLC4A7	0.779929118	0	0.779929118	0	0.505079224	FALSE		
7067	THRA	0.777446272	0	0.777446272	0	0.503041957	FALSE		
7225	TRPC6	0.777292525	0	0.777292525	0	0.536096912	FALSE		
51274	KLF3	0.776347824	0	0.776347824	0	0.500013229	FALSE		
10267	RAMP1	0.772197098	0	0.772197098	0	0.502707083	FALSE		
6095	RORA	0.770108311	0	0.770108311	0	0.50516847	FALSE		
7431	VIM	0.770108311	0	0.770108311	0	0	FALSE		
406	ARNTL	0.768817187	0	0.768817187	0	0	FALSE		
121227	LRIG3	0.763361576	0	0.763361576	0	0.502346191	FALSE		
5025	P2RX4	0.762492956	0	0.762492956	0	0.500822781	FALSE		
411	ARSB	0.761600445	0	0.761600445	0	0.51352175	FALSE		
9031	BAZ1B	0.76088591	0.76088591	0	0	0	FALSE		
7461	CLIP2	0.76088591	0.76088591	0	0	0	FALSE		
2969	GTF2I	0.76088591	0.76088591	0.479453267	0	0	FALSE		
9569	GTF2IRD1	0.76088591	0.76088591	0.479453267	0	0	FALSE		
3984	LIMK1	0.76088591	0.76088591	0	0	0	FALSE		
5982	RFC2	0.76088591	0.76088591	0	0	0	FALSE		
26608	TBL2	0.76088591	0.76088591	0	0	0	FALSE		
796	CALCA	0.760557358	0	0.760557358	0	0.52034172	FALSE		
797	CALCB	0.760557358	0	0.760557358	0	0.517358702	FALSE		
10266	RAMP2	0.76009538	0	0.76009538	0	0.502148786	FALSE		
6696	SPP1	0.757821624	0	0.757821624	0	0.507244697	FALSE		
653361	NCF1	0.754125777	0	0.754125777	0	0	FALSE		
1160	CKMT2	0.752903541	0	0.752903541	0	0.500461547	FALSE		
9370	ADIPOQ	0.74544178	0	0.74544178	0	0.502529116	FALSE		
5781	PTPN11	0.743307635	0	0.743307635	0	0.507916072	FALSE		
8660	IRS2	0.742183659	0	0.742183659	0	0.502334715	FALSE		
488	ATP2A2	0.737401199	0	0.737401199	0	0.517030625	FALSE		
9896	FIG4	0.736718552	0.736718552	0	0	0.513030278	FALSE		
6772	STAT1	0.736718552	0.736718552	0.474105426	0	0	FALSE		
55697	VAC14	0.736718552	0.736718552	0	0	0.517017221	FALSE		
3586	IL10	0.733540086	0	0.733540086	0	0.505635428	FALSE		
7040	TGFB1	0.731960198	0	0.731960198	0	0.51604135	FALSE		
328	APEX1	0.728603905	0	0.728603905	0	0.50459634	FALSE		
10059	DNM1L	0.720577691	0	0.720577691	0	0.502613055	FALSE		
5742	PTGS1	0.719939835	0	0.719939835	0	0.51231982	FALSE		
2849	GPR26	0.711852342	0	0	0	0.711852342	FALSE		
144983	HNRNPA1L2	0.710102784	0	0.710102784	0	0.509214424	FALSE		
7432	VIP	0.700653374	0	0.647148595	0	0.700653374	FALSE		
8996	NOL3	0.698429233	0	0.698429233	0	0.500008709	FALSE		
57538	ALPK3	0.697012953	0	0.697012953	0	0.500021242	FALSE		
389161	ANKUB1	0.694439948	0	0	0	0.694439948	FALSE		
11162	NUDT6	0.691639438	0	0	0	0.691639438	FALSE		
80198	MUS81	0.687891993	0	0.687891993	0	0.503300255	FALSE		
6721	SREBF2	0.687281042	0	0	0	0.687281042	FALSE		
3508	IGHMBP2	0.680342593	0	0.680342593	0	0.50015449	FALSE		
8546	AP3B1	0.675482601	0	0.455385896	0	0.675482601	FALSE		
391104	VHLL	0.674494918	0	0.674494918	0	0.500103434	FALSE		
5594	MAPK1	0.673351645	0	0.476929397	0	0.673351645	FALSE		
462	SERPINC1	0.653736237	0	0.653736237	0	0	FALSE		
8086	AAAS	0.651169479	0.651169479	0	0	0.500126179	FALSE		
538	ATP7A	0.651169479	0.651169479	0.494209116	0	0.504449581	FALSE		
27235	COQ2	0.651169479	0.651169479	0	0	0.520123929	FALSE		
1621	DBH	0.651169479	0.651169479	0	0	0.534357093	FALSE		
2632	GBE1	0.651169479	0.651169479	0.425378784	0	0.500391799	FALSE		
29926	GMPPA	0.651169479	0.651169479	0	0	0.50014061	FALSE		
3074	HEXB	0.651169479	0.651169479	0	0	0.502009596	FALSE		
6622	SNCA	0.651169479	0.651169479	0	0	0.531896725	FALSE		
284119	CAVIN1	0.647148595	0.615881762	0.647148595	0	0.501349785	FALSE		
3592	IL12A	0.638866277	0.638866277	0	0	0.504215561	FALSE		
3594	IL12RB1	0.638866277	0.638866277	0	0	0.504224632	FALSE		
79258	MMEL1	0.638866277	0.638866277	0	0	0.505715349	FALSE		
5450	POU2AF1	0.638866277	0.638866277	0	0	0.522700002	FALSE		
6689	SPIB	0.638866277	0.638866277	0	0	0.511454531	FALSE		
9966	TNFSF15	0.638866277	0.638866277	0	0	0.500046232	FALSE		
23534	TNPO3	0.638866277	0.638866277	0	0	0.565205589	FALSE		
100	ADA	0.637629424	0	0.637629424	0	0.500571414	FALSE		
410	ARSA	0.636856314	0.636856314	0	0	0.510099159	FALSE		
23317	DNAJC13	0.636856314	0.636856314	0	0	0	FALSE		
1981	EIF4G1	0.636856314	0.636856314	0	0	0.509469441	FALSE		
26058	GIGYF2	0.636856314	0.636856314	0	0	0.500176864	FALSE		
4914	NTRK1	0.636856314	0.636856314	0	0	0	FALSE		
5660	PSAP	0.636856314	0.636856314	0	0	0	FALSE		
6492	SIM1	0.636856314	0.636856314	0	0	0.501311118	FALSE		
7276	TTR	0.636856314	0.636856314	0	0	0.507077066	FALSE		
55737	VPS35	0.636856314	0.636856314	0	0	0	FALSE		
7423	VEGFB	0.633073203	0	0.633073203	0	0.504903369	FALSE		
8473	OGT	0.62885052	0	0	0	0.62885052	FALSE		
55130	ARMC4	0.621686307	0	0.621686307	0	0.501952908	FALSE		
63943	FKBPL	0.621686307	0	0.621686307	0	0.500019961	FALSE		
2878	GPX3	0.621686307	0	0.621686307	0	0.504076431	FALSE		
9365	KL	0.621686307	0	0.621686307	0	0.500961371	FALSE		
6445	SGCG	0.621686307	0	0.621686307	0	0.500431461	FALSE		
6915	TBXA2R	0.621686307	0	0.621686307	0	0.504868034	FALSE		
5826	ABCD4	0.615881762	0.615881762	0	0	0.514244481	FALSE		
10555	AGPAT2	0.615881762	0.615881762	0	0	0.53183829	FALSE		
498	ATP5F1A	0.615881762	0.615881762	0	0	0.504052401	FALSE		
9469	CHST3	0.615881762	0.615881762	0	0	0.500341756	FALSE		
1186	CLCN7	0.615881762	0.615881762	0	0	0.503476879	FALSE		
1278	COL1A2	0.615881762	0.615881762	0.494209116	0	0	FALSE		
8292	COLQ	0.615881762	0.615881762	0	0	0	FALSE		
1349	COX7B	0.615881762	0.615881762	0	0	0.500199533	FALSE		
440275	EIF2AK4	0.615881762	0.615881762	0	0	0	FALSE		
2260	FGFR1	0.615881762	0.615881762	0	0	0	FALSE		
2261	FGFR3	0.615881762	0.615881762	0	0	0.502222552	FALSE		
2316	FLNA	0.615881762	0.615881762	0.494209116	0	0.504813476	FALSE		
2353	FOS	0.615881762	0.615881762	0	0	0	FALSE		
92579	G6PC3	0.615881762	0.615881762	0	0	0.501085445	FALSE		
2627	GATA6	0.615881762	0.615881762	0	0	0.504334514	FALSE		
3339	HSPG2	0.615881762	0.615881762	0.471848102	0	0.513373694	FALSE		
8517	IKBKG	0.615881762	0.615881762	0.360919308	0	0.505558916	FALSE		
3777	KCNK3	0.615881762	0.615881762	0	0	0.507794867	FALSE		
79932	KIAA0319L	0.615881762	0.615881762	0	0	0	FALSE		
3908	LAMA2	0.615881762	0.615881762	0	0	0.503268185	FALSE		
3913	LAMB2	0.615881762	0.615881762	0	0	0.503578628	FALSE		
3977	LIFR	0.615881762	0.615881762	0	0	0.502453697	FALSE		
3988	LIPA	0.615881762	0.615881762	0	0	0.506028406	FALSE		
51601	LIPT1	0.615881762	0.615881762	0	0	0.500191499	FALSE		
727897	MUC5B	0.615881762	0.615881762	0	0	0	FALSE		
23590	PDSS1	0.615881762	0.615881762	0	0	0.519842768	FALSE		
5277	PIGA	0.615881762	0.615881762	0	0	0.500341807	FALSE		
54938	SARS2	0.615881762	0.615881762	0	0	0.507379896	FALSE		
950	SCARB2	0.615881762	0.615881762	0	0	0.501575562	FALSE		
729238	SFTPA2	0.615881762	0.615881762	0	0	0	FALSE		
6439	SFTPB	0.615881762	0.615881762	0	0	0.50026465	FALSE		
29957	SLC25A24	0.615881762	0.615881762	0	0	0.500614897	FALSE		
4093	SMAD9	0.615881762	0.615881762	0	0	0.50699987	FALSE		
29887	SNX10	0.615881762	0.615881762	0	0	0	FALSE		
23384	SPECC1L	0.615881762	0.615881762	0	0	0	FALSE		
9496	TBX4	0.615881762	0.615881762	0.494209116	0	0.500251793	FALSE		
10312	TCIRG1	0.615881762	0.615881762	0	0	0.528550519	FALSE		
8600	TNFSF11	0.615881762	0.615881762	0	0	0.530639177	FALSE		
2078	ERG	0.615681976	0	0.615681976	0	0.500045252	FALSE		
8805	TRIM24	0.61501351	0	0	0	0.61501351	FALSE		
2004	ELK3	0.613182511	0	0.613182511	0	0	FALSE		
5739	PTGIR	0.613182511	0	0.613182511	0	0.50823777	FALSE		
54567	DLL4	0.609459847	0.609459847	0.51041698	0	0.504529562	FALSE		
57572	DOCK6	0.609459847	0.609459847	0	0	0.500005621	FALSE		
285203	EOGT	0.609459847	0.609459847	0	0	0.500175982	FALSE		
2658	GDF2	0.609459847	0.609459847	0	0	0	FALSE		
3516	RBPJ	0.609459847	0.609459847	0.519143968	0	0.504930328	FALSE		
6271	S100A1	0.606577897	0	0.606577897	0	0.505494524	FALSE		
4624	MYH6	0.605076447	0	0.558572271	0	0.605076447	FALSE		
6309	SC5D	0.604897983	0	0	0	0.604897983	FALSE		
392636	AGMO	0.604896925	0	0	0	0.604896925	FALSE		
10628	TXNIP	0.602593891	0	0.484290665	0	0.602593891	FALSE		
92	ACVR2A	0.601993538	0	0	0	0.601993538	FALSE		
93	ACVR2B	0.601892628	0	0	0	0.601892628	FALSE		
7528	YY1	0.601318553	0	0	0	0.601318553	FALSE		
55870	ASH1L	0.601011001	0	0.501219524	0	0.601011001	FALSE		
2152	F3	0.600440108	0	0.600440108	0	0.50183374	FALSE		
1003	CDH5	0.599071915	0	0.599071915	0	0.507091065	FALSE		
3815	KIT	0.599071915	0	0.599071915	0	0.517308358	FALSE		
3164	NR4A1	0.599071915	0	0.599071915	0	0.510778997	FALSE		
81285	OR51E2	0.599071915	0	0.599071915	0	0.500000187	FALSE		
22953	P2RX2	0.599071915	0	0.599071915	0	0	FALSE		
5228	PGF	0.599071915	0	0.599071915	0	0.549500626	FALSE		
5729	PTGDR	0.599071915	0	0.599071915	0	0.503852947	FALSE		
40	ASIC2	0.597720933	0	0.597720933	0	0.50006297	FALSE		
219537	SMTNL1	0.588653929	0	0.588653929	0	0.50001779	FALSE		
136647	MPLKIP	0.588222273	0	0	0	0.588222273	FALSE		
1488	CTBP2	0.587754287	0	0	0	0.587754287	FALSE		
387715	ARMS2	0.587515816	0	0	0	0.587515816	FALSE		
54538	ROBO4	0.584933326	0	0.584933326	0	0.501630048	FALSE		
28999	KLF15	0.584360607	0	0.501219524	0	0.584360607	FALSE		
558	AXL	0.578758455	0	0.578758455	0	0.500681056	FALSE		
114902	C1QTNF5	0.578758455	0	0.578758455	0	0	FALSE		
720	C4A	0.578758455	0	0.578758455	0	0	FALSE		
721	C4B	0.578758455	0	0.578758455	0	0	FALSE		
51232	CRIM1	0.578758455	0	0.578758455	0	0.500263428	FALSE		
10800	CYSLTR1	0.578758455	0	0.578758455	0	0.50202352	FALSE		
90952	ESAM	0.578758455	0	0.578758455	0	0.500947437	FALSE		
2621	GAS6	0.578758455	0	0.578758455	0	0.504932384	FALSE		
2840	GPR17	0.578758455	0	0.578758455	0	0.502040854	FALSE		
3630	INS	0.578758455	0	0.578758455	0	0	FALSE		
3848	KRT1	0.578758455	0	0.578758455	0	0.500142211	FALSE		
4041	LRP5	0.578758455	0	0.578758455	0	0.503785278	FALSE		
91355	LRP5L	0.578758455	0	0.578758455	0	0.5	FALSE		
4056	LTC4S	0.578758455	0	0.578758455	0	0.504098094	FALSE		
4318	MMP9	0.578758455	0	0.578758455	0	0.506849974	FALSE		
26509	MYOF	0.578758455	0	0.578758455	0	0	FALSE		
4693	NDP	0.578758455	0	0.578758455	0	0.500376182	FALSE		
51316	PLAC8	0.578758455	0	0.578758455	0	0.500825801	FALSE		
83483	PLVAP	0.578758455	0	0.578758455	0	0.500030244	FALSE		
5627	PROS1	0.578758455	0	0.578758455	0	0.515062369	FALSE		
5896	RAG1	0.578758455	0	0.578758455	0	0.523321725	FALSE		
85360	SYDE1	0.578758455	0	0.578758455	0	0.501851487	FALSE		
6869	TACR1	0.578758455	0	0.578758455	0	0.502036308	FALSE		
54795	TRPM4	0.578758455	0	0.578758455	0	0.50685782	FALSE		
348	APOE	0.578384088	0	0.578384088	0	0.522481879	FALSE		
5469	MED1	0.577409301	0	0.577409301	0	0.511856423	FALSE		
56244	BTNL2	0.577350269	0.577350269	0	0	0	FALSE		
9076	CLDN1	0.577350269	0.577350269	0	0	0.500248927	FALSE		
51473	DCDC2	0.577350269	0.577350269	0	0	0.500009853	FALSE		
1716	DGUOK	0.577350269	0.577350269	0	0	0.534506291	FALSE		
2153	F5	0.577350269	0.577350269	0.494209116	0	0.515299793	FALSE		
169792	GLIS3	0.577350269	0.577350269	0	0	0.500744188	FALSE		
2859	GPR35	0.577350269	0.577350269	0	0	0	FALSE		
56623	INPP5E	0.577350269	0.577350269	0	0	0.500406127	FALSE		
4485	MST1	0.577350269	0.577350269	0	0	0.500183344	FALSE		
50674	NEUROG3	0.577350269	0.577350269	0	0	0.513955343	FALSE		
93183	PIGM	0.577350269	0.577350269	0	0	0.50821174	FALSE		
5314	PKHD1	0.577350269	0.577350269	0	0	0.516060606	FALSE		
23729	SHPK	0.577350269	0.577350269	0	0	0.511394938	FALSE		
55532	SLC30A10	0.577350269	0.577350269	0	0	0.500043626	FALSE		
79991	STN1	0.577350269	0.577350269	0	0	0.516120952	FALSE		
6925	TCF4	0.577350269	0.577350269	0	0	0.507991634	FALSE		
9414	TJP2	0.577350269	0.577350269	0	0	0.502520339	FALSE		
7465	WEE1	0.576345623	0	0	0	0.576345623	FALSE		
93377	OPALIN	0.575198367	0	0	0	0.575198367	FALSE		
153	ADRB1	0.570663532	0	0.570663532	0	0.50386518	FALSE		
783	CACNB2	0.570663532	0	0.570663532	0	0.506098296	FALSE		
5199	CFP	0.570663532	0	0.570663532	0	0.530991701	FALSE		
1306	COL15A1	0.570663532	0	0.570663532	0	0.504836251	FALSE		
28988	DBNL	0.570663532	0	0.570663532	0	0.502785227	FALSE		
1767	DNAH5	0.570663532	0	0.570663532	0	0.502959506	FALSE		
54583	EGLN1	0.570663532	0	0.570663532	0	0.509645728	FALSE		
2034	EPAS1	0.570663532	0	0.570663532	0	0.532301836	FALSE		
83706	FERMT3	0.570663532	0	0.570663532	0	0.500155195	FALSE		
93986	FOXP2	0.570663532	0	0.570663532	0	0.500480499	FALSE		
116113	FOXP4	0.570663532	0	0.570663532	0	0.500724753	FALSE		
2625	GATA3	0.570663532	0	0.570663532	0	0.514985901	FALSE		
1839	HBEGF	0.570663532	0	0.570663532	0	0.501536869	FALSE		
11255	HRH3	0.570663532	0	0.570663532	0	0.501544827	FALSE		
3688	ITGB1	0.570663532	0	0.570663532	0	0	FALSE		
8425	LTBP4	0.570663532	0	0.570663532	0	0.500650702	FALSE		
4534	MTM1	0.570663532	0	0.570663532	0	0.50001164	FALSE		
9260	PDLIM7	0.570663532	0	0.570663532	0	0.502819106	FALSE		
5580	PRKCD	0.570663532	0	0.570663532	0	0.511859769	FALSE		
10887	PROKR1	0.570663532	0	0.570663532	0	0.502023095	FALSE		
5800	PTPRO	0.570663532	0	0.570663532	0	0.500129073	FALSE		
157506	RDH10	0.570663532	0	0.570663532	0	0.500349662	FALSE		
6047	RNF4	0.570663532	0	0.570663532	0	0.500451523	FALSE		
9475	ROCK2	0.570663532	0	0.570663532	0	0.505988965	FALSE		
6262	RYR2	0.570663532	0	0.570663532	0	0.510384601	FALSE		
6331	SCN5A	0.570663532	0	0.570663532	0	0.520089548	FALSE		
6464	SHC1	0.570663532	0	0.570663532	0	0	FALSE		
6546	SLC8A1	0.570663532	0	0.570663532	0	0.512003618	FALSE		
7137	TNNI3	0.570663532	0	0.570663532	0	0.505009567	FALSE		
1462	VCAN	0.570663532	0	0.570663532	0	0.512433754	FALSE		
54413	NLGN3	0.570506521	0	0	0	0.570506521	FALSE		
3687	ITGAX	0.570434242	0	0	0	0.570434242	FALSE		
91647	ATPAF2	0.570396215	0	0	0	0.570396215	FALSE		
10540	DCTN2	0.570254587	0	0.465944823	0	0.570254587	FALSE		
596	BCL2	0.569728523	0	0.358930757	0	0.569728523	FALSE		
359	AQP2	0.56953495	0	0	0	0.56953495	FALSE		
551	AVP	0.569280915	0	0	0	0.569280915	FALSE		
393	ARHGAP4	0.568218753	0	0	0	0.568218753	FALSE		
2934	GSN	0.568005442	0	0.568005442	0	0.506926397	FALSE		
54943	DNAJC28	0.566928819	0	0	0	0.566928819	FALSE		
4509	MT-ATP8	0.566538423	0	0	0	0.566538423	FALSE		
2017	CTTN	0.5658353	0	0.5658353	0	0.528423728	FALSE		
2624	GATA2	0.564666898	0	0.564666898	0	0.516499883	FALSE		
2639	GCDH	0.564348243	0	0	0	0.564348243	FALSE		
3684	ITGAM	0.562293656	0	0	0	0.562293656	FALSE		
27152	INTU	0.561466947	0	0	0	0.561466947	FALSE		
23299	BICD2	0.561257314	0	0	0	0.561257314	FALSE		
10131	TRAP1	0.56120358	0	0	0	0.56120358	FALSE		
1234	CCR5	0.56062244	0	0.56062244	0	0.50871879	FALSE		
4313	MMP2	0.559755885	0	0.559755885	0	0.549816456	FALSE		
4907	NT5E	0.559647103	0	0.559647103	0	0.512442229	FALSE		
10630	PDPN	0.559340734	0	0.501219524	0	0.559340734	FALSE		
355	FAS	0.559089531	0	0.559089531	0	0	FALSE		
7189	TRAF6	0.558771059	0	0	0	0.558771059	FALSE		
51312	SLC25A37	0.558670968	0	0	0	0.558670968	FALSE		
3397	ID1	0.558556834	0	0.558556834	0	0	FALSE		
1339	COX6A2	0.557921129	0	0.557921129	0	0.522349745	FALSE		
358	AQP1	0.557884944	0	0.557884944	0	0.508942719	FALSE		
6850	SYK	0.55710182	0	0.494209116	0	0.55710182	FALSE		
5881	RAC3	0.556829538	0	0	0	0.556829538	FALSE		
1595	CYP51A1	0.555461821	0	0.555461821	0	0	FALSE		
2273	FHL1	0.555461821	0	0.555461821	0	0	FALSE		
7187	TRAF3	0.554423694	0	0	0	0.554423694	FALSE		
81894	SLC25A28	0.554294605	0	0	0	0.554294605	FALSE		
54539	NDUFB11	0.554051917	0	0	0	0.554051917	FALSE		
9033	PKD2L1	0.553803217	0	0	0	0.553803217	FALSE		
1576	CYP3A4	0.553485978	0	0	0	0.553485978	FALSE		
1565	CYP2D6	0.552780915	0	0	0	0.552780915	FALSE		
9351	SLC9A3R2	0.552644432	0	0	0	0.552644432	FALSE		
1559	CYP2C9	0.552519243	0	0	0	0.552519243	FALSE		
221191	PRSS54	0.552066617	0	0	0	0.552066617	FALSE		
7512	XPNPEP2	0.551885508	0	0	0	0.551885508	FALSE		
5348	FXYD1	0.551139175	0	0.551139175	0	0.508213668	FALSE		
57158	JPH2	0.551139175	0	0.551139175	0	0.500049443	FALSE		
3920	LAMP2	0.551139175	0	0.551139175	0	0.526897766	FALSE		
3757	KCNH2	0.550728794	0	0.550728794	0	0.524059758	FALSE		
283652	SLC24A5	0.550279606	0	0	0	0.550279606	FALSE		
5078	PAX4	0.550133232	0	0	0	0.550133232	FALSE		
9451	EIF2AK3	0.55007761	0	0	0	0.55007761	FALSE		
3242	HPD	0.550073877	0	0	0	0.550073877	FALSE		
5133	PDCD1	0.550042874	0	0.550042874	0	0.501923229	FALSE		
55109	AGGF1	0.549937159	0	0.549937159	0	0.500105499	FALSE		
1855	DVL1	0.549612831	0	0	0	0.549612831	FALSE		
79363	CPLANE2	0.549365394	0	0	0	0.549365394	FALSE		
3569	IL6	0.549225289	0	0.549225289	0	0.507279554	FALSE		
7511	XPNPEP1	0.549072541	0	0	0	0.549072541	FALSE		
11285	B4GALT7	0.54906211	0	0	0	0.54906211	FALSE		
819	CAMLG	0.548980746	0	0	0	0.548980746	FALSE		
7430	EZR	0.548861038	0	0	0	0.548861038	FALSE		
153201	SLC36A2	0.548647843	0	0	0	0.548647843	FALSE		
123872	DNAAF1	0.548591062	0	0	0	0.548591062	FALSE		
51151	SLC45A2	0.548310537	0	0	0	0.548310537	FALSE		
